date,open,high,low,close,volume,amount,price_type
2019-01-02,75.280,75.280,71.550,71.940,29959.000,,raw
2019-01-03,72.000,72.560,71.060,71.620,18277.000,,raw
2019-01-04,70.800,73.150,70.480,72.590,27892.000,,raw
2019-01-07,73.000,73.020,71.380,72.210,27785.000,,raw
2019-01-08,72.210,72.210,71.020,71.540,21728.000,,raw
2019-01-09,71.530,73.300,71.530,72.150,28443.000,,raw
2019-01-10,72.100,73.000,71.820,72.340,18296.000,,raw
2019-01-11,72.200,72.450,71.300,72.380,19990.000,,raw
2019-01-14,72.500,72.500,71.550,71.550,14138.000,,raw
2019-01-15,71.550,72.680,71.300,72.390,25016.000,,raw
2019-01-16,72.390,72.970,71.830,72.540,22498.000,,raw
2019-01-17,73.000,74.580,72.800,73.390,39619.000,,raw
2019-01-18,73.400,75.300,73.400,75.100,41915.000,,raw
2019-01-21,75.210,78.090,75.150,77.830,58381.000,,raw
2019-01-22,77.980,77.980,75.560,76.090,38762.000,,raw
2019-01-23,75.580,76.370,75.300,75.690,18635.000,,raw
2019-01-24,75.720,77.170,75.370,76.660,27045.000,,raw
2019-01-25,76.660,77.620,76.210,76.380,22952.000,,raw
2019-01-28,76.380,76.880,73.730,74.470,31289.000,,raw
2019-01-29,74.170,74.970,72.880,74.520,25868.000,,raw
2019-01-30,74.500,77.100,74.430,76.360,39807.000,,raw
2019-01-31,76.700,76.800,73.860,75.530,38040.000,,raw
2019-02-01,76.510,77.490,76.000,77.200,35418.000,,raw
2019-02-11,77.100,79.790,76.100,79.040,35272.000,,raw
2019-02-12,79.100,81.410,79.040,80.510,51100.000,,raw
2019-02-13,80.170,81.360,79.610,80.960,48692.000,,raw
2019-02-14,80.900,84.100,80.090,83.410,63704.000,,raw
2019-02-15,82.880,83.350,81.760,81.910,34092.000,,raw
2019-02-18,82.300,85.250,82.300,85.180,55058.000,,raw
2019-02-19,85.190,87.860,83.820,84.700,64768.000,,raw
2019-02-20,84.720,85.500,83.360,84.000,43671.000,,raw
2019-02-21,83.260,84.540,82.010,82.310,45284.000,,raw
2019-02-22,82.000,85.340,81.920,85.280,46020.000,,raw
