date,open,high,low,close,volume,amount,price_type
2018-01-02,4.109,4.148,3.97,4.026,42169.0,,adjusted
2018-01-03,4.052,4.256,4.029,4.241,72212.0,,adjusted
2018-01-04,4.238,4.238,4.07,4.107,66521.0,,adjusted
2018-01-05,4.098,4.152,3.987,3.998,39588.0,,adjusted
2018-01-08,4.009,4.009,3.473,3.483,99445.0,,adjusted
2018-01-09,3.464,3.594,3.414,3.568,43490.0,,adjusted
2018-01-10,3.531,3.581,3.492,3.52,33230.0,,adjusted
2018-01-11,3.529,3.631,3.501,3.564,29731.0,,adjusted
2018-01-12,3.574,3.576,3.315,3.315,50352.0,,adjusted
2018-01-15,3.395,3.423,3.036,3.105,59724.0,,adjusted
2018-01-16,3.167,3.232,3.107,3.15,37083.0,,adjusted
2018-01-17,3.016,3.232,2.832,3.107,58932.0,,adjusted
2018-01-18,3.137,3.312,3.137,3.217,52529.0,,adjusted
2018-01-19,3.213,3.325,3.111,3.128,39003.0,,adjusted
2018-01-22,3.256,3.325,3.157,3.271,43429.0,,adjusted
2018-01-23,3.263,3.427,3.261,3.325,43265.0,,adjusted
2018-01-24,3.334,3.449,3.222,3.408,47252.0,,adjusted
2018-01-25,3.39,3.438,3.267,3.267,38749.0,,adjusted
2018-01-26,3.265,3.319,3.168,3.185,20856.0,,adjusted
2018-01-29,3.185,3.185,2.999,3.072,30372.0,,adjusted
2018-01-30,3.046,3.141,3.046,3.105,18846.0,,adjusted
2018-01-31,3.167,3.167,2.96,2.962,20162.0,,adjusted
2018-02-01,2.925,3.007,2.739,2.776,24572.0,,adjusted
2018-02-02,2.741,2.869,2.655,2.826,18821.0,,adjusted
2018-02-05,2.761,2.89,2.72,2.797,21635.0,,adjusted
2018-02-06,2.713,2.869,2.611,2.644,23322.0,,adjusted
2018-02-07,2.802,2.802,2.46,2.722,24161.0,,adjusted
2018-02-08,2.72,2.996,2.711,2.955,37470.0,,adjusted
2018-02-09,2.884,3.064,2.813,2.901,43035.0,,adjusted
2018-02-12,2.981,3.092,2.943,3.064,35715.0,,adjusted
2018-02-13,3.074,3.074,2.945,2.971,25636.0,,adjusted
2018-02-14,2.96,3.007,2.871,2.917,14427.0,,adjusted
2018-02-22,2.981,3.129,2.873,3.075,24126.0,,adjusted
2018-02-23,3.051,3.111,3.018,3.077,19187.0,,adjusted
2018-02-26,3.126,3.486,3.064,3.423,59543.0,,adjusted
2018-02-27,3.367,3.613,3.3,3.485,70619.0,,adjusted
2018-02-28,3.408,3.639,3.353,3.54,56472.0,,adjusted
2018-03-01,3.52,3.624,3.485,3.605,37412.0,,adjusted
2018-03-02,3.564,3.618,3.371,3.414,43973.0,,adjusted
2018-03-05,3.393,3.728,3.393,3.706,62893.0,,adjusted
2018-03-06,3.743,3.851,3.615,3.661,55761.0,,adjusted
2018-03-07,3.631,3.689,3.496,3.579,38161.0,,adjusted
2018-03-08,3.553,3.63,3.498,3.62,30232.0,,adjusted
2018-03-09,3.591,3.836,3.576,3.81,69767.0,,adjusted
2018-03-12,3.812,3.899,3.706,3.814,61831.0,,adjusted
2018-03-13,3.745,3.816,3.685,3.685,40735.0,,adjusted
2018-03-14,3.652,3.693,3.579,3.581,32192.0,,adjusted
2018-03-15,3.538,3.578,3.431,3.546,29996.0,,adjusted
2018-03-16,3.555,3.572,3.453,3.455,20396.0,,adjusted
